-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,626,-1,370,371,-1,-1,-1,370,371,932,-1,-1,-1,-1,370,371,-1,-1,-1,-1,-1,370,371,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,642,599,600,-1,-1,-1,-1,-1,-1,-1,-1,-1,599,600,-1,642,-1,386,387,-1,-1,-1,386,387,-1,-1,-1,-1,-1,386,387,-1,-1,-1,-1,-1,386,387,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,615,616,-1,147,544,599,600,-1,-1,-1,163,615,616,-1,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,-1,-1,-1,-1,-1,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,544,-1,-1,-1,-1,560,615,616,-1,-1,-1,-1,-1,-1,-1,1370,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,678,679,-1,674,675,-1,676,677,-1,204,205,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,560,-1,-1,-1,-1,576,-1,-1,1404,1405,-1,-1,-1,-1,552,1386,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,694,695,147,690,691,-1,692,693,-1,220,221,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,576,-1,-1,-1,-1,-1,-1,-1,1420,1421,-1,-1,595,596,568,1370,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,710,711,1174,706,707,-1,708,709,-1,236,237,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,611,612,568,1386,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1190,-1,1111,1112,-1,-1,146,147,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,146,146,163,-1,-1,-1,-1,-1,-1,-1,1040,1041,627,628,584,-1,-1,-1,146,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,1190,-1,1127,1128,-1,-1,162,163,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,162,162,146,-1,-1,-1,-1,-1,-1,-1,1056,1057,-1,1659,1660,-1,-1,-1,162,163,726,729,729,728,729,728,729,728,727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,163,163,162,-1,-1,-1,-1,-1,-1,-1,1072,1073,-1,1675,1676,-1,-1,-1,-1,-1,742,745,745,744,745,744,745,744,743,-1,-1,-1,-1,-1,-1,545,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,758,761,761,760,761,760,761,760,759,-1,-1,672,-1,-1,-1,561,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,774,777,777,776,777,776,777,776,775,-1,-1,688,-1,-1,-1,577,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,146,146,-1,-1,806,147,146,146,146,146,146,146,146,147,146,146,146,147,146,146,146,146,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,162,162,-1,-1,-1,163,162,162,162,162,162,162,162,163,162,162,162,163,162,162,162,162,163,-1,414,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,147,146,147,146,146,146,147,146,146,146,147,-1,-1,-1,146,146,146,146,-1,-1,146,146,147,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,163,162,163,162,162,162,163,162,162,162,163,-1,-1,-1,162,162,162,162,-1,-1,162,162,163,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,146,146,146,146,147,146,146,146,147,146,146,-1,-1,-1,146,147,146,146,146,146,146,147,147,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,162,162,162,162,163,162,162,162,163,162,162,-1,-1,-1,162,163,162,162,162,162,162,163,163,-1,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,147,-1,-1,147,146,146,163,163,147,147,146,147,146,146,147,146,146,147,146,147,146,146,147,-1,446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,163,-1,-1,163,162,162,-1,-1,-1,-1,162,163,162,162,163,162,162,163,162,163,162,162,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,-1,-1,-1,-1,-1,-1
-1,-1,146,163,146,146,146,147,-1,-1,-1,-1,146,146,146,146,146,146,-1,-1,-1,146,146,146,147,-1,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,163,-1,-1,-1,-1,-1,-1
-1,-1,162,163,162,162,162,163,-1,-1,-1,-1,162,162,162,162,162,162,-1,-1,-1,162,162,162,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,147,146,146,147,146,146,146,146,146,147,146,146,146,147,146,146,146,147,146,146,147,146,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,163,162,162,163,162,162,162,162,162,163,162,162,162,163,162,162,162,163,162,162,163,162,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
